"Probe"	"Gene_body_meth"	"Promoter_meth"
"Olfr1404"	8.602094	13.423051
"Olfr1406"	24.10423	10.910218
"Olfr1408"	51.89565	43.567337
"Olfr141"	15.512821	-1
"Olfr1410"	5.401799	3.9133089
"Olfr1411"	1.8127707	2.34255
"Olfr1412"	6.058442	5.99681
"Olfr1413"	5.5870566	1.7592592
"Olfr1414"	7.1544704	2.069736
"Olfr1415"	11.904762	14.199735
"Olfr1416"	2.745098	1.7184837
"Olfr1417"	6.656701	4.829932
"Olfr1418"	4.090291	1.4005604
"Olfr1419"	64.03137	70.687874
"Olfr142"	12.456502	9.027778
"Olfr1420"	56.939793	50.11063
"Olfr1423"	98.888885	100
"Olfr1426"	94.531364	-1
"Olfr1427"	94.01516	95.0776
"Olfr1428"	95.390724	74.98813
"Olfr1433"	6.666667	8.9761915
"Olfr1440"	92.430565	-1
"Olfr1441"	0.64935064	3.5606062
"Olfr1442"	96.35185	97.89931
"Olfr1443"	99.09775	100
"Olfr1444"	4.7473607	3.7609553
"Olfr1445"	18.261906	-1
"Olfr1446"	15.21104	11.692177
"Olfr1448"	11.275847	-1
"Olfr1449"	16.709957	7.5404043
"Olfr145"	92.708336	92.45615
"Olfr1453"	15.539682	18.434343
"Olfr1454"	13.024442	16.022728
"Olfr1457"	2.9292932	-1
"Olfr1458"	20.744507	-1
"Olfr1459"	4.4444447	11.048174
"Olfr146"	25.62201	5.848522
"Olfr1467"	81.13869	-1
"Olfr1469"	14.535405	12.539683
"Olfr147"	8.313493	-1
"Olfr1471"	9.533523	9.961485
"Olfr1472"	15.575398	27.385014
"Olfr1474"	26.752138	16.103897
"Olfr1477"	99.074066	99
"Olfr148"	3.780664	1.0416667
"Olfr149"	98.950645	-1
"Olfr1490"	22.642496	19.444445
"Olfr1491"	11.173768	4.305556
"Olfr1494"	27.353579	7.197802
"Olfr1495"	11.660164	3.90625
"Olfr1497"	7.8759003	21.775795
"Olfr15"	0.6683376	0
"Olfr1500"	6.8168936	1.6666667
"Olfr1501"	10.700184	9
"Olfr1504"	12.038691	26.137566
"Olfr1505"	20.857145	-1
"Olfr1507"	30.955454	12.262117
"Olfr1508"	27.749723	8.104515
"Olfr1509"	7.844405	29.698774
"Olfr151"	12.036653	0.43290043
"Olfr1510"	87.10438	90.01377
"Olfr1511"	5.0595236	5.5208335
"Olfr1512"	6.030987	7.520662
"Olfr1513"	1.8130392	2.9113247
"Olfr152"	4.237661	0
"Olfr153"	0.8333333	-1
"Olfr1535"	17.271046	-1
"Olfr154"	2.8061223	1.1764706
"Olfr155"	3.3142009	1.9068235
"Olfr156"	3.2199547	0.98373854
"Olfr157"	4.0374236	3.0243099
"Olfr159"	20.617582	10.123404
"Olfr16"	11.363636	1.8417946
"Olfr164"	54.97199	42.79762
"Olfr165"	23.608566	33.57143
"Olfr166"	15.61447	-1
"Olfr167"	2.7069163	-1
"Olfr168"	45.151516	28.35165
"Olfr169"	90.24531	74.566055
"Olfr17"	4.755291	-1
"Olfr170"	19.343435	-1
"Olfr171"	3.777778	-1
"Olfr173"	9.1228075	3.3333335
"Olfr175-ps1"	17.49192	-1
"Olfr177"	13.166666	-1
"Olfr179"	1.6108792	0.9770115
"Olfr18"	17.40966	-1
"Olfr180"	8.59375	-1
"Olfr181"	10.61553	9.22269
"Olfr183"	9.35627	13.379993
"Olfr186"	16.856062	-1
"Olfr187"	3.8701923	10.122819
"Olfr19"	3.4285712	-1
"Olfr190"	23.812876	-1
"Olfr198"	2.6984127	0
"Olfr199"	6.569056	2.6262627
"Olfr2"	65.6631	-1
"Olfr20"	6.180814	15.932332
"Olfr201"	1.6003788	1.3815789
"Olfr202"	4.873738	3.454106
"Olfr203"	9.206349	11.05772
"Olfr204"	10.883699	7.936508
"Olfr206"	97.165535	-1
"Olfr209"	4.419192	2.435065
"Olfr211"	2.9166667	1
"Olfr212"	16.913658	42.212826
"Olfr213"	3.75	0.37037036
"Olfr214"	0.104166664	3.2824016
"Olfr215"	3.450348	35.236263
"Olfr218"	6.0625734	1.504329
"Olfr220"	3.5435526	5.9676437
"Olfr221"	76.363045	81.95725
"Olfr222"	1.4107666	2.4110801
"Olfr223"	3.9072094	0.97680104
"Olfr224"	5.9259267	2.03125
"Olfr225"	5.259627	1.5623024
"Olfr229"	93.055565	94.21296
"Olfr231"	1.1544013	1.2987014
"Olfr237-ps1"	35.653595	19.093618
"Olfr239"	10.206044	-1
"Olfr24"	77.58698	-1
"Olfr248"	98.47223	-1
"Olfr259"	1.3986014	-1
"Olfr263"	0.7407408	1.1111112
"Olfr266"	31.354168	21
"Olfr267"	48.024025	26.846455
"Olfr27"	25.270636	-1
"Olfr270"	8.888889	-1
"Olfr272"	3.2591193	17.63889
"Olfr273"	4.9186	4.4871793
"Olfr275"	3.7878792	2.1818182
"Olfr279"	0.54843307	2.1929824
"Olfr281"	1.2671958	1.0989012
"Olfr282"	0.94588405	2.2707052
"Olfr283"	97.07731	96.34618
"Olfr284"	2.5034003	2.0868347
"Olfr285"	10.988387	2.602814
"Olfr286"	3.1140184	6.046748
"Olfr287"	2.9851744	2.5146198
"Olfr288"	26.34885	2.3888888
"Olfr290"	3.777778	-1
"Olfr291"	2.0370371	13.419913
"Olfr292"	7.9874244	-1
"Olfr293"	68.144104	57.585857
"Olfr294"	8.002646	7.193759
"Olfr3"	51.815174	-1
"Olfr30"	10.7793255	8.874609
"Olfr301"	12.364386	2.7536232
"Olfr303"	3.4988778	2.5641026
"Olfr304"	1.7857144	1.7857143
"Olfr307"	12.942613	4.120879
"Olfr308"	22.893774	-1
"Olfr309"	5.8730164	-1
"Olfr31"	40.414864	19.123377
"Olfr310"	88.992065	-1
"Olfr311"	1.8181819	5.1702547
"Olfr312"	0.5263158	0.8333333
"Olfr313"	2.7813854	2.3188407
"Olfr314"	4.4134426	2.7183602
"Olfr315"	5.4566975	7.250825
"Olfr316"	6.6641693	7.2084484
"Olfr317"	1.9102354	1.2111112
"Olfr319"	10.575016	5.386053
"Olfr320"	7.714785	6.686049
"Olfr323"	5.00296	2.8186276
"Olfr324"	2.7886271	2.8831847
"Olfr328"	3.8382597	10.693473
"Olfr33"	16.43811	5.727514
"Olfr330"	9.146471	-1
"Olfr331"	4.0506716	4.1666665
"Olfr332"	2.7339745	2.006173
"Olfr339"	13.968254	-1
"Olfr341"	93.270744	-1
"Olfr342"	27.350588	10.916667
"Olfr345"	49.312912	-1
"Olfr348"	16.643358	5.8901515
"Olfr350"	62.27381	-1
"Olfr351"	10.275132	-1
"Olfr352"	12.911706	11.462585
"Olfr353"	28.988098	-1
"Olfr354"	27	2.0833333
"Olfr357"	41.49635	-1
"Olfr358"	7.666847	-1
"Olfr360"	9.735044	-1
"Olfr361"	94.62963	-1
"Olfr362"	4.9489794	3.8457558
"Olfr366"	14.294733	20.055555
"Olfr367-ps"	25.468616	-1
"Olfr368"	1.860002	3.3333335
"Olfr370"	1.1979166	1.7200578
"Olfr371"	3.7371209	7.581454
"Olfr372"	1.8857144	1.8481519
"Olfr373"	4.001323	4.049145
"Olfr374"	10.095944	3.5281384
"Olfr376"	6.5491066	7.5200996
"Olfr377-ps1"	9.438776	-1
"Olfr378"	28.667847	11.848073
"Olfr380"	11.934525	-1
"Olfr381"	20.189394	22.02381
"Olfr385"	17.396826	-1
"Olfr387-ps1"	6.693122	-1
"Olfr389"	36.96931	-1
"Olfr39"	94.842285	-1
"Olfr390"	54.22185	-1
"Olfr392"	29.120129	4.8076925
"Olfr397"	29.82423	25.520836
"Olfr398"	17.846788	5.5585265
"Olfr399"	58.325016	-1
"Olfr401"	30.819778	14.593856
"Olfr402"	56.617065	-1
"Olfr403"	54.107143	37.17949
"Olfr405-ps1"	31.812546	14.215368
"Olfr406-ps"	13.107261	-1
"Olfr410"	25.451038	10.884891
"Olfr411"	8.508889	6.5715113
"Olfr412"	11.972414	7.563853
"Olfr414"	21.64674	37.259758
"Olfr418-ps1"	4.238539	-1
"Olfr419"	21.116343	3.5064936
"Olfr420"	95.25485	81.19889
"Olfr421"	94.28572	72.94974
"Olfr424"	75.65697	-1
"Olfr427"	4.263393	2.9135342
"Olfr429"	3.7557395	5.3404346
"Olfr43"	35.692642	-1
"Olfr430"	18.19057	-1
"Olfr432"	2.0512822	1.4430015
"Olfr433"	5.5153804	4.1458707
"Olfr434"	16.36977	-1
"Olfr437"	17.632801	-1
"Olfr44"	4.8965936	-1
"Olfr443-ps1"	5.3333335	5.641026
"Olfr446"	4.702381	2.2154317
"Olfr447"	5.344066	-1
"Olfr448"	5.0058703	14.202742
"Olfr449"	6.582167	6.590909
"Olfr45"	6.1073136	-1
"Olfr450"	13.214528	9.183673
"Olfr452"	6.75	-1
"Olfr453"	7.25	6.4628124
"Olfr455"	14.167693	52.91033
"Olfr456"	98.666664	93.16604
"Olfr457"	99.02778	100
"Olfr458"	98.071625	93.00504
"Olfr459"	1.3528138	28.3171
"Olfr46"	1.388889	2.3809526
"Olfr460"	2.394019	26.68464
"Olfr461"	97.453705	98.04029
"Olfr462"	5.1531744	4.3973217
"Olfr463"	3.7507133	4.3237953
"Olfr464"	39.480156	67.92007
"Olfr466"	10.039682	8.997114
"Olfr469"	0	0
"Olfr47"	6.7911263	-1
"Olfr470"	3.524252	3.75
"Olfr472"	11.822817	-1
"Olfr473"	100	100
"Olfr476"	99.10714	-1
"Olfr477"	94.96031	88.079
"Olfr478"	16.08135	-1
"Olfr479"	84.794876	-1
"Olfr48"	1.2542089	3.5795455
"Olfr480"	58.187675	-1
"Olfr481"	5.3096237	4.7619047
"Olfr482"	4.666667	-1
"Olfr483"	3.1235433	-1
"Olfr484"	4.0404043	-1
"Olfr486"	0.591716	4.627872
"Olfr487"	4.6220446	-1
"Olfr488"	17.307692	-1
"Olfr49"	95.09391	74.39762
"Olfr493"	33.9156	-1
"Olfr495"	9.444806	-1
"Olfr5"	14.277389	1.1994948
"Olfr503"	3.8888893	1.7543861
"Olfr508"	14.863591	35.757572
"Olfr509"	22.19577	-1
"Olfr51"	6.5464163	4.2222223
"Olfr512"	41.51595	-1
"Olfr513"	59.602356	37.02086
"Olfr517"	11.170636	15.911082
"Olfr518"	12.716838	13.015874
"Olfr519"	2.820513	0.42735043
"Olfr52"	92.75	31.792141
"Olfr520"	97.13542	99.621216
"Olfr521"	5.4062715	6.5577855
"Olfr522"	4.641133	4.324277
"Olfr523"	3.6616857	3.2957394
"Olfr524"	4.4465704	2.0833335
"Olfr525"	6.111069	10.162338
"Olfr527"	12.306561	9.285714
"Olfr53"	49.573975	-1
"Olfr530"	7.618638	4.4011545
"Olfr531"	4.1296153	3.268588
"Olfr532"	2.014652	4.804293
"Olfr533"	25.469189	4.875662
"Olfr535"	7.7686605	-1
"Olfr536"	8.209854	-1
"Olfr538"	1.9230769	-1
"Olfr539"	34.495724	40.70089
"Olfr54"	3.8043478	4.144897
"Olfr541"	11.128969	-1
"Olfr543"	2.1834054	2.2704725
"Olfr544"	3.5526495	21.329674
"Olfr545"	0.49886623	1.9166667
"Olfr547"	4.8177085	7.824283
"Olfr548-ps1"	5.8444057	7.0394425
"Olfr549"	3.4702134	3.7938313
"Olfr55"	12.151515	-1
"Olfr550"	0.80065364	2.1788197
"Olfr551"	3.4944255	3.5412953
"Olfr552"	5.997625	4.0666666
"Olfr553"	10.7783165	-1
"Olfr554"	4.300474	4.8534803
"Olfr555"	2.8356447	4.9603176
"Olfr556"	52.511494	1.0416667
"Olfr557"	6.2885156	5.41105
"Olfr558"	5.3832474	2.5793653
"Olfr559"	10.780875	12.559525
"Olfr56"	12.374538	-1
"Olfr561"	3.32761	-1
"Olfr564"	5.3030305	8.392858
"Olfr566"	3.9987793	2.4074073
"Olfr568"	2.0530546	6.7222223
"Olfr569"	2.9166667	1.9838057
"Olfr570"	2.706553	5.2503057
"Olfr571"	3.627451	9.722222
"Olfr572"	3.594213	-1
"Olfr573-ps1"	13.357142	4.0185184
"Olfr574"	5.006118	9.033613
"Olfr575"	11.172554	8.616288
"Olfr576"	5.273569	2.5000002
"Olfr577"	14.086085	3.7896826
"Olfr578"	4.84375	47.583336
"Olfr58"	23.872656	55.243767
"Olfr582"	7.5833335	-1
"Olfr583"	6.7000837	4.978355
"Olfr584"	23.554243	-1
"Olfr585"	48.224697	66.335976
"Olfr586"	9.378307	5.714286
"Olfr589"	12.293833	0
"Olfr59"	3.2257292	5.012626
"Olfr591"	5.23591	-1
"Olfr592"	5.0938764	-1
"Olfr593"	6.260102	10.714287
"Olfr594"	5.221445	-1
"Olfr597"	3.1159422	2.7272727
"Olfr598"	2.53556	2.2108846
"Olfr599"	0.77922076	0
"Olfr6"	15.3860035	-1
"Olfr60"	7.5	13.287928
"Olfr600"	3.3333335	6.324786
"Olfr601"	2.813033	1.8398268
"Olfr605"	5.4358253	14.111112
"Olfr606"	1.3283013	2.991453
"Olfr607"	0.32051283	0
"Olfr608"	2.142857	-1
"Olfr609"	3.9422905	-1
"Olfr61"	2.9805999	-1
"Olfr610"	4.8137326	2.1111112
"Olfr611"	8	-1
"Olfr613"	5.103987	-1
"Olfr615"	7.563132	-1
"Olfr616"	8.112245	-1
"Olfr617"	15.367063	-1
"Olfr618"	7.180511	6.3809524
"Olfr619"	14.220224	-1
"Olfr62"	9.290272	5.9652987
"Olfr620"	21.293892	-1
"Olfr622"	6.9990845	-1
"Olfr623"	14.27728	-1
"Olfr624"	10.378788	7.638889
"Olfr629"	10.178572	3.7828946
"Olfr63"	33.416706	39.54365
"Olfr630"	5.135175	3.311966
"Olfr631"	15.363928	7.291667
"Olfr632"	1.3043479	8.344908
"Olfr633"	3.7868867	1.2626263
"Olfr635"	2.2839506	7.792208
"Olfr638"	2.0179226	2.8105588
"Olfr639"	12.872025	1.1494254
"Olfr64"	9.399679	-1
"Olfr640"	0.81400084	-1
"Olfr641"	7.463926	-1
"Olfr642"	11.424247	4.248366
"Olfr643"	1.3571428	-1
"Olfr644"	1.7942584	0.8928572
"Olfr645"	5.127776	-1
"Olfr646"	2.7108922	5.2243214
"Olfr648"	3.186027	18.235195
"Olfr649"	9.673697	5.4594016
"Olfr65"	7.082994	-1
"Olfr651"	84.28206	33.928574
"Olfr652"	34.25665	-1
"Olfr653"	41.491383	-1
"Olfr654"	59.174267	16.145504
"Olfr655"	6.992235	11.5079365
"Olfr656"	0.77380955	3.5256412
"Olfr657"	2.6900585	-1
"Olfr658"	1.1290562	1.0101011
"Olfr66"	4.9673767	1.2366707
"Olfr664"	6.0860486	17.658731
"Olfr665"	32.707546	-1
"Olfr666"	98.75	-1
"Olfr667"	97.96157	-1
"Olfr669"	94.30265	95.07576
"Olfr67"	5.487726	0
"Olfr670"	68.82054	-1
"Olfr671"	25.231483	53.636364
"Olfr672"	10.5675955	-1
"Olfr675"	1.6806724	-1
"Olfr676"	0.37214887	0.9821428
"Olfr677"	5.3613944	0
"Olfr678"	24.30427	-1
"Olfr680-ps1"	38.765297	-1
"Olfr681"	1.1363636	0
"Olfr682-ps1"	10.75	-1
"Olfr684"	2.1111112	-1
"Olfr685"	0.4166667	2.5974028
"Olfr686"	2.8025794	1.0204083
"Olfr69"	1.5550239	8.134921
"Olfr690"	98.48901	95.833336
"Olfr691"	97.37278	98.48484
"Olfr692"	97.649574	80.44329
"Olfr693"	74.5	-1
"Olfr698"	96.64352	92.02161
"Olfr70"	3.2794948	0.52910054
"Olfr701"	91.81318	-1
"Olfr702"	93.61532	-1
"Olfr703"	26.170635	41.309525
"Olfr709-ps1"	2.232143	-1
"Olfr71"	14.687121	3.7079136
"Olfr710"	11.032435	3.956583
"Olfr711"	5.8608065	-1
"Olfr713"	2.222222	6.7559524
"Olfr714"	6.6396103	-1
"Olfr716"	89.64947	-1
"Olfr718-ps1"	97.32721	89.73712
"Olfr720"	96.450615	-1
"Olfr721-ps1"	74.27669	80.36376
"Olfr722"	11.43126	-1
"Olfr725"	4.656863	1.388889
"Olfr726"	13.906746	-1
"Olfr727"	0	5.858586
"Olfr728"	4.1736693	-1
"Olfr729"	5.5952387	2.5
"Olfr73"	25.235914	-1
"Olfr732"	25.226192	-1
"Olfr733"	11.407408	-1
"Olfr734"	10.287124	4.5454545
"Olfr735"	6.0870934	1.9345239
"Olfr736"	56.75767	56.57298
"Olfr74"	23.294289	-1
"Olfr741"	28.36271	-1
"Olfr743"	25.333334	14.583333
"Olfr745"	3.4523811	-1
"Olfr749"	21.768354	-1
"Olfr75-ps1"	6.770834	-1
"Olfr750"	1.2850513	1.2698413
"Olfr76"	97.8125	97.393936
"Olfr761"	17.857143	60.761486
"Olfr763"	83.399414	72.86765
"Olfr765"	5.4061627	17.525679
"Olfr767"	8.129371	-1
"Olfr768"	48.83191	59.892273
"Olfr769"	17.05397	20.203081
"Olfr77"	33.10745	25.225887
"Olfr770"	6.276224	-1
"Olfr771"	4.0893636	0.92592597
"Olfr777"	7.986111	12.783883
"Olfr78"	3.2631285	11.617647
"Olfr780"	6.926743	0
"Olfr784"	26.079477	-1
"Olfr786"	13.035715	11.9127
"Olfr790"	2.0202022	2.7083333
"Olfr791"	64.824265	59.77591
"Olfr794"	95.71428	44.509567
"Olfr796"	2.4832888	6.0101013
"Olfr800"	3.3333335	-1
"Olfr801"	1.25	1.1111112
"Olfr802"	10.148563	-1
"Olfr803"	0	2.8125
"Olfr805"	70.08263	93.76069
"Olfr806"	0.4166667	-1
"Olfr808"	2	11.833334
"Olfr809"	11.441799	-1
"Olfr812"	0	-1
"Olfr816"	4.230769	4.857143
"Olfr820"	1.9444444	3.5193453
"Olfr825"	1.2928249	1.0204083
"Olfr826"	1.388889	-1
"Olfr827"	4.2045455	-1
"Olfr834"	66.630585	-1
"Olfr843"	1.6666667	-1
"Olfr844"	67.489174	82.61905
"Olfr845"	43.952923	-1
"Olfr847"	98.9899	-1
"Olfr853"	24.762236	-1
"Olfr855"	8.185754	3.8461537
"Olfr860"	16.006945	-1
"Olfr862"	26.952713	-1
"Olfr866"	4.4444447	-1
"Olfr867"	32.16766	-1
"Olfr868"	26.96165	-1
"Olfr869"	11.434135	-1
"Olfr870"	28.125	15.8549795
"Olfr871"	9.125106	-1
"Olfr872"	30.486473	-1
"Olfr874"	92.1453	-1
"Olfr875"	2.2916667	2.3148148
"Olfr877"	98.82353	96.93152
"Olfr878"	97.60684	-1
"Olfr881"	0	-1
"Olfr887"	25	20.833334
"Olfr893"	6.9805193	20.76923
"Olfr9"	2.455357	3.0092592
"Olfr90"	56.28979	77.88826
"Olfr902"	13.194445	15.050055
"Olfr905"	0.92592597	-1
"Olfr906"	5	12.791005
"Olfr91"	1.6098485	3.3501682
"Olfr910"	10.512821	12
"Olfr913"	10.379242	-1
"Olfr920"	5.7449493	-1
"Olfr921"	8.478175	-1
"Olfr923"	4.8611116	-1
"Olfr924"	13.244048	-1
"Olfr926"	44.68254	26.875
"Olfr93"	4.2087545	8.181819
"Olfr930"	26.666668	-1
"Olfr934"	8.249667	11.972789
"Olfr94"	1.0224814	1.2965261
"Olfr944"	36.623676	51.14286
"Olfr945"	2.6620371	-1
"Olfr948"	0	-1
"Olfr95"	1.7413905	0.43290043
"Olfr958"	3.4305558	3.9529915
"Olfr959"	97.51099	95.07575
"Olfr960"	5.164835	6.428571
"Olfr961"	9.252137	-1
"Olfr965"	2.140853	1.0989012
"Olfr967"	1.5873016	-1
"Olfr969"	2.7813854	-1
"Olfr971"	18.971893	10
"Olfr974"	2.462406	1.5796704
"Olfr975"	22.837824	56.467537
"Olfr976"	93.997086	100
"Olfr978"	4.0679274	0.4761905
"Olfr979"	6.098485	1.5151516
"Olfr980"	3.0423284	10.227273
"Olfr981"	8.961207	4.017603
"Olfr982"	5.1190476	3.787879
"Olfr983"	9.722222	2.186949
"Olfr984"	6.7064886	3.5606062
"Olfr985"	2.0219018	10.192307
"Olfr986"	2.020896	6.7592597
"Olfr987"	67.80306	29.887268
"Olfr988"	67.051155	32.515873
"Olfr99"	72.50428	38.057148
"Olfr992"	12.754631	25.250582
"Olfr994"	50.405647	-1
"Olfr995"	19.510582	-1
"Olfr998"	2.5252526	-1
"Olig1"	0.9473971	2.671175
"Olig2"	0.6977456	0.46296296
"Olig3"	1.0333185	1.0955712
"Olr1"	6.185776	2.871573
"Oma1"	87.70994	1.7866161
"Omd"	97.76258	91.85185
"Omg"	96.30458	95.96124
"Omp"	3.287289	6.427952
"Omt2a"	0	2.905983
"Omt2b"	3.2051282	-1
"Onecut1"	36.87283	3.7615306
"Onecut2"	3.0498264	0.49152234
"Onecut3"	3.8417513	1.3413447
"Ooep"	10.027715	0
"Oog1"	85	1.388889
"Oog2"	57.705627	-1
"Oog3"	59.04805	13.690478
"Oog4"	84.00862	2
"Oosp1"	79.33309	2.0222635
"Opa1"	86.93102	0.26666668
"Opa3"	69.699295	13.407197
"Opalin"	47.436436	5.328555
"Opcml"	30.282022	3.6202686
"Ophn1"	78.68119	7.6688204
"Oplah"	38.021416	39.02354
"Opn1mw"	8.776589	-1
"Opn1sw"	18.427998	0.5843733
"Opn3"	71.38281	1.9038601
"Opn4"	2.2748063	3.1137614
"Opn5"	6.0163836	4.2300696
"Oprd1"	60.965717	0.5176565
"Oprk1"	46.50849	45.57227
"Oprl1"	97.88813	97.12302
"Oprm1"	63.30361	11.230159
"Optc"	22.34335	0.8874232
"Optn"	78.9975	0.8752621
"Orai1"	60.302685	1.4629573
"Orai2"	31.942535	2.0422416
"Orai2-ps"	98.11027	97.84421
"Orai3"	13.380958	18.406878
"Oraov1"	69.06874	0.78616357
"Orc1"	79.95331	3.6349883
"Orc2"	80.01241	17.3662
"Orc3"	83.27223	8.278506
"Orc4"	69.22274	56.422222
"Orc5"	85.837074	0.77612865
"Orc6"	29.484987	12.73961
"ORF19"	68.617256	1.7947118
"ORF61"	76.77996	0.26616338
"ORF63"	94.06491	64.5228
"Orm1"	2.668419	1.5565796
"Orm2"	79.90203	81.956795
"Orm3"	48.87779	35.19832
"Ormdl1"	57.80102	3.1481457
"Ormdl2"	35.958134	3.1104274
"Ormdl3"	51.77835	0.7703603
"Os9"	56.736603	1.5856591
"Osbp"	65.038185	0.7884748
"Osbp2"	83.411064	1.8381592
"Osbpl10"	96.554665	97.87958
"Osbpl11"	83.38543	0.8034895
"Osbpl1a"	86.94954	0.9088581
"Osbpl2"	71.88583	0.78957474
"Osbpl3"	8.626637	0.42499897
"Osbpl5"	36.221607	2.002012
"Osbpl6"	19.758377	2.0947347
"Osbpl7"	21.819029	69.4971
"Osbpl8"	80.26998	1.2451499
"Osbpl9"	83.75866	0.9290007
"Oscar"	71.174065	11.14756
"Oscp1"	20.174656	81.98284
"Osgep"	43.710915	16.567846
"Osgepl1"	75.375145	12.939561
"Osgin1"	97.18651	97.91443
"Osgin2"	66.4986	1.5005356
"Osm"	1.1077653	2.5954409
"Osmr"	26.587917	0.8637567
"Osr1"	1.1973386	0.847248
"Osr2"	1.9903164	1.6622249
"Ost4"	17.27661	0.50232756
"Osta"	6.351897	12.927684
"Ostb"	2.5707588	0.9868421
"Ostc"	75.77764	1.654705
"Ostf1"	80.54208	7.260101
"Ostm1"	28.865831	0.8020058
"Ostn"	6.3425207	5.7500005
"Otc"	30.3996	0
"Otoa"	78.775536	10.285219
"Otof"	2.6535857	2.4993634
"Otog"	3.0018423	2.8186276
"Otogl"	18.276752	2.38197
"Otol1"	7.582621	89.62365
"Otop1"	2.6965237	31.316238
"Otop2"	2.2088032	1.4634147
"Otop3"	3.8922036	0.7683723
"Otor"	3.0345914	4.2502613
"Otos"	2.993673	0.9417836
"Otp"	1.1334761	0.87480575
"Ott"	39.87179	-1
"Otub1"	57.089027	1.6542172
"Otub2"	58.647537	0.3114618
"Otud1"	14.44675	1.6300744
"Otud3"	74.6577	1.2922846
"Otud4"	71.19915	0.25111112
"Otud5"	53.688602	1.3607119
"Otud6a"	98.626396	97.700516
"Otud6b"	61.578056	2.264069
"Otud7a"	60.243484	0.42162699
"Otud7b"	81.73331	1.8734629
"Otx1"	14.373972	0.5895692
"Otx2"	0.77792335	0.88687634
"Ovca2"	96.84449	94.97784
"Ovch2"	83.21389	75.81529
"Ovgp1"	87.25746	59.941708
"Ovol1"	72.50673	0.730553
"Ovol2"	1.6448054	1.035831
"Ovol3"	59.255722	34.062065
"Oxa1l"	64.28357	0.4831933
"Oxct1"	74.04177	1.8371158
"Oxct2a"	3.0367236	1.019943
"Oxct2b"	1.5659907	6.2625313
"Oxgr1"	5.10296	1.9630275
"Oxnad1"	65.636795	12.229499
"Oxr1"	28.733248	1.1175646
"Oxsm"	23.771503	1.1507937
"Oxsr1"	83.209404	1.3200166
"Oxt"	1.508707	2.7338603
"Oxtr"	2.357348	0.61021996
"P2rx1"	2.9519305	2.1972935
"P2rx2"	37.86738	1.466394
"P2rx3"	63.11609	36.864437
"P2rx4"	66.13802	0.9353883
"P2rx5"	12.077284	1.1434288
"P2rx6"	2.8569052	1.3407367
"P2rx7"	2.433846	2.1353807
"P2ry1"	16.288998	2.6506171
"P2ry10"	23.271568	6.6567855
"P2ry12"	90.56203	89.25423
"P2ry13"	97.21811	99.565216
"P2ry14"	94.87015	97.48742
"P2ry2"	1.541548	1.010645
"P2ry4"	93.187836	94.28365
"P2ry6"	2.3791876	1.7943332
"P4ha1"	69.00077	0.861611
"P4ha2"	5.843561	0.7160759
"P4ha3"	1.8109535	1.3570867
"P4hb"	64.94719	2.310476
"P4htm"	76.639206	81.16622
"Pa2g4"	52.10899	1.5622591
"Pabpc1"	51.035854	1.8057097
"Pabpc1l"	88.20623	1.9002978
"Pabpc2"	0.98102015	2.9717586
"Pabpc4"	74.95248	0.89605737
"Pabpc4l"	11.195649	3.012829
"Pabpc5"	3.6933267	2.1404839
"Pabpc6"	87.87471	80.231705
"Pabpn1"	35.960007	92.07936
"Pabpn1l"	54.087223	11.23899
"Pacrg"	85.17689	12.949102
"Pacrgl"	67.42466	1.9599434
"Pacs1"	74.67262	17.6756
"Pacs2"	84.78091	0.41177824
"Pacsin1"	8.044844	1.1223509
"Pacsin2"	76.76134	6.317368
"Pacsin3"	72.814804	3.6192188
"Padi1"	11.69789	2.5341074
"Padi2"	68.24641	0.4822955
"Padi3"	3.6483314	1.0194045
"Padi4"	38.701164	0.85618085
"Padi6"	66.362564	4.0873017
"Paf1"	48.564766	14.215879
"Pafah1b1"	62.56452	16.180285
"Pafah1b2"	61.780613	1.3329083
"Pafah1b3"	22.88461	0.4878049
"Pafah2"	6.132947	0.9459459
"Pag1"	91.16309	0.5293763
"Pah"	8.393903	1.6219891
"Paics"	68.819176	6.9319015
"Paip1"	46.843224	1.461765
"Paip2"	48.88095	1.9764957
"Paip2b"	65.603584	0.34013608
"Pak1"	78.29615	0.30054647
"Pak1ip1"	55.46491	1.3154027
"Pak2"	73.975136	4.2045236
"Pak3"	14.310008	3.2793798
"Pak4"	87.401726	1.3054626
"Pak6"	12.411163	5.756983
"Pak7"	62.516644	1.4675052
"Palb2"	82.55086	13.826193
"Palld"	90.39891	1.6178267
"Palm"	6.0873985	2.2274926
"Palm2"	16.234959	1.2350205
"Palm3"	23.271841	1.6809118
"Palmd"	2.1256824	1.7168773
"Pam"	7.204679	0.663886
"Pam16"	48.41984	28.065968
"Pamr1"	4.0856166	1.741281
"Pan2"	86.76692	2.147378
"Pan3"	84.07966	1.1891534
"Pank1"	2.3395333	1.3405797
"Pank2"	60.87696	1.0066835
"Pank3"	47.611702	1.5972223
"Pank4"	70.08293	1.7127707
"Panx1"	79.12901	0.8339653
"Panx2"	37.474247	33.77019
"Panx3"	2.0381002	2.5232484
"Paox"	27.25399	2.924955
"Papd4"	68.39953	2.712208
"Papd5"	71.60221	2.1972668
"Papd7"	78.55853	0.68798745
"Papln"	7.900867	1.347625
"Papola"	69.61383	72.93651
"Papolb"	1.402124	1.2807221
